gene,DFS.HV.CTC.5,ZZY.HV.CTC24,ZZY.HV.CTC5,ZZY.HV.CTC6,ZZY.HV.CTC7,GRL.HV.CTC14,GRL.HV.CTC15,GRL.HV.CTC18,LYT.PA.CTC.7,GHM.PA.CTC1,GHM.PA.CTC2,GHM.PA.CTC4,GHM.PA.CTC6,GRL.PA.CTC1,GRL.PV.CTC4,JYQ.PV.CTC2,DFS.PoV.CTC.3,DFS.PoV.CTC.4,DFS.PoV.CTC.6,LYT.PoV.CTC.1,LYT.PoV.CTC.5,LYT.PoV.CTC.6,XDY.PoV.CTC1,XDY.PoV.CTC3,XDY.PoV.CTC4,XDY.PoV.CTC5,XDY.PoV.CTC6,ZZY.PoV.CTC1,GHM.PoV.CTC2,XYQ.HV.CTC.15,XYQ.HV.CTC.16,XYQ.HV.CTC.2,XYQ.HV.CTC.5,LYT.PV.CTC.6,LYT.PV.CTC.9,XYQ.PV.CTC.11,LYT.PV.CTC.4,XYQ.PV.CTC.6,LFG.PV.CTC2,LFG.PV.CTC4,XDY.HV.CTC6,XDY.HV.CTC8,JYQ.HV.CTC1,LFG.HV.CTC1,LFG.HV.CTC4,GRL.PA.CTC2,JYQ.PA.CTC3,DFS.PV.CTC.2,DFS.PV.CTC.3,DFS.PV.CTC.4,LYT.HV.CTC.12,LYT.HV.CTC.14,LYT.HV.CTC.2,LYT.HV.CTC.4,XYQ.HV.CTC.7,XYQ.HV.CTC.8,JYQ.HV.CTC4,HYL.HV.CTC.4,HYL.HV.CTC.5,HYL.HV.CTC.7,HYL.HV.CTC.8,LYT.HV.CTC.10,GRL.HV.CTC3,XDY.HV.CTC10,XDY.HV.CTC11,XDY.HV.CTC12,XDY.HV.CTC1,XDY.HV.CTC3,HYL.PV.CTC.5,HYL.PV.CTC.6,HYL.PV.CTC.7,LYT.PV.CTC.10,LYT.PV.CTC.12,LYT.PV.CTC.13,LYT.PV.CTC.14,LYT.PV.CTC.15,LYT.PV.CTC.16,LYT.PV.CTC.20,LYT.PV.CTC.21,LYT.PV.CTC.22,LYT.PV.CTC.25,LYT.PV.CTC.26,LYT.PoV.CTC.2,LYT.PoV.CTC.4,LYT.PA.CTC.1,LYT.PA.CTC.3,LYT.PA.CTC.5,LYT.PA.CTC.6,XDY.PV.CTC8,GRL.PV.CTC1,GRL.PV.CTC2,GRL.PV.CTC3,ZZY.HV.CTC14,ZZY.HV.CTC17,ZZY.HV.CTC19,ZZY.HV.CTC22,JYQ.HV.CTC6,HYL.HV.CTC.1,HYL.HV.CTC.2,HYL.HV.CTC.3,DFS.PV.CTC.6,DFS.PV.CTC.7,HYL.PV.CTC.1,HYL.PV.CTC.2,HYL.PV.CTC.4,LFG.PV.CTC5,LFG.PV.CTC7,XDY.PV.CTC11,XDY.PV.CTC2,XDY.PV.CTC3,GRL.PoV.CTC1,LYT.HV.CTC.7,ZZY.HV.CTC11
MYL1,7.754326735,7.423151507,7.191095711,7.494757125,7.476675289,7.551427016,7.915842786,7.989859369,7.821119566,7.897060407,7.635821126,8.052458278,7.425064041,7.575374644,7.522451406,7.101343198,7.867627642,7.101343198,7.713585203,7.64247644,7.843507335,7.101343198,7.63145936,7.426659284,7.599994813,7.657375939,7.879969095,7.680668753,7.309514908,7.101343198,7.101343198,7.101343198,7.101343198,7.804861331,7.461033827,7.101343198,7.654846673,7.67922402,7.101343198,7.101343198,7.36719158,7.679995878,7.101343198,7.452915038,7.101343198,7.704789867,8.07113209,7.597450863,7.101343198,7.918630635,7.947341048,7.674507593,7.917766912,7.653665014,7.101343198,7.101343198,7.478494659,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.305775942,7.747803209,7.484053909,7.969835104,7.853520778,7.538573372,7.440907582,7.484581959,7.101343198,7.539420612,7.101343198,7.481667296,7.584326895,7.575784033,7.36682775,7.478206217,8.156654926,7.729793442,7.502653376,7.517583878,7.72948041,7.832651261,7.662475709,8.168471878,8.056885516,8.297253907,7.947056548,7.879894162,8.036112987,8.281220156,7.405043872,7.252521899,7.248778531,7.101343198,7.255577821,7.101343198,7.101343198,7.101343198,7.514542451,7.340146231,7.101343198,7.101343198,7.101343198,7.101343198,7.286316168,7.920177358,7.788755479,7.512255779,7.733541611,7.492110709,7.367505201
MASP2,7.432271788,7.27250033,7.226261368,7.118847956,7.357645573,7.892003812,8.004521167,7.101343198,8.019303853,7.101343198,8.319531931,8.159071812,8.496566146,8.855773397,7.101343198,7.299996142,7.209811807,7.101343198,7.101343198,7.219350302,7.614017201,7.101343198,7.101343198,7.101343198,7.101343198,8.159598274,7.101343198,7.652134828,7.460423445,7.101343198,7.101343198,7.101343198,7.189546674,7.353592261,7.101343198,7.101343198,7.101343198,8.245280282,7.101343198,7.101343198,7.910956725,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.225796704,7.487602917,7.101343198,7.531452225,7.101343198,7.44817523,7.101343198,7.101343198,7.101343198,7.101343198,7.829707007,7.328157178,7.316823955,7.101343198,7.276622466,7.101343198,7.101343198,7.101343198,7.346970811,8.35166098,7.101343198,7.788880558,7.101343198,7.182203579,7.212369027,7.465984558,7.588185249,7.101343198,7.6124358,7.101343198,7.426689994,7.101343198,7.181999285,7.45998077,7.101343198,7.101343198,7.101343198,7.653274676,7.101343198,7.387755271,7.260596933,7.30092612,7.573401305,7.101343198,7.101343198,7.419165282,7.482775115,7.318979921,7.158211461,7.223401786,7.101343198,7.360166722,7.101343198,7.568665612,7.101343198,7.791311048,7.101343198,7.248712705,7.352903604,8.586761315,7.101343198,7.101343198,7.698355783,7.101343198,7.101343198,7.101343198,7.386273956
ADORA2A,8.038282923,7.381482077,7.603668018,7.101343198,7.101343198,8.377524173,7.506612622,8.867317955,8.402947403,8.318284669,8.931048977,8.72905928,8.641424054,7.775434988,7.186945058,7.573826289,8.181895155,7.619743653,7.609009607,8.067746576,8.356132571,7.985788646,7.143320681,7.101343198,8.449809531,8.687138136,8.758134136,8.170222919,7.706395197,8.240025008,8.199325987,7.904440471,7.956316922,7.615669921,7.962053986,7.90170185,7.903946973,8.108652976,7.101343198,7.101343198,7.959552927,7.189806333,7.901113122,7.101343198,7.101343198,8.653985124,8.487513502,7.959741969,7.460339693,7.355322601,7.936217152,7.181182931,8.183468408,7.473363994,8.678128034,8.284042793,7.806783146,7.963573634,8.000191428,7.101343198,8.184299844,7.101343198,7.101343198,8.158206883,7.125452486,7.101343198,8.4721695,8.268822318,7.903145317,8.001544133,8.454164726,7.101343198,7.289295565,8.11912748,7.956623231,7.380556465,7.606997481,8.124996208,7.644295713,7.874750108,7.816245335,7.101343198,7.865654329,8.331911038,8.288946495,8.053546687,8.417942257,7.916595051,7.924421053,7.101343198,8.174574892,7.550965923,7.366061988,7.925831113,7.638959829,7.510441798,8.433882449,8.195232116,8.159535183,8.11979436,8.54675235,8.137529997,7.831609796,7.101343198,8.529212756,7.101343198,8.428753847,8.815955952,7.888648271,7.775830197,7.23244968,7.101343198,7.101343198
UCP2,8.666777456,8.280977167,8.116661141,8.477160992,8.504917976,9.160357598,9.299109806,9.249886265,9.405049169,9.237164709,9.493439834,9.277952327,9.220060063,9.386371723,9.643929526,9.557533228,8.785627438,8.454096188,8.622492948,8.879123461,9.404102981,9.03859638,8.687101172,8.553593268,8.735707321,8.811178664,9.047491459,8.859983931,8.51053481,8.690622968,8.736943545,8.816757534,8.961047867,8.86700957,8.654314083,8.8085955,9.364027035,8.911131015,9.422277263,9.700023194,8.457882365,8.976642134,9.329164915,8.716515025,9.657966509,9.274676139,9.459038877,8.616624457,8.686462501,9.602574227,9.362038176,9.011971258,9.157067968,8.974425321,8.848663556,9.117439983,9.027693216,8.541007404,8.637027613,8.54932728,8.748077313,8.745356581,9.530029182,9.142179795,8.773447615,8.866128012,9.043405375,8.574114425,8.739399325,8.48006376,8.794564913,8.933919769,8.911875132,8.900084044,8.861554313,8.956212935,8.897877374,9.158171849,9.133993916,8.963848308,8.884128794,9.196648614,9.310726682,9.062556421,9.321751585,9.291631413,9.290850567,9.248363234,8.857610401,9.594293686,9.778145755,9.446614117,8.327679339,8.073455437,8.404978792,7.441596334,8.897701088,8.59761765,8.708066712,8.597168285,9.020392712,8.836447836,8.965641937,8.660838469,8.880960578,9.67140433,9.403294609,9.110466393,8.772684101,8.632550909,9.403204291,9.174739817,8.398114888
LSM5,7.40202831,8.016799215,8.047826936,7.984417991,8.10175937,7.815461899,8.133544272,8.334557237,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.196743304,7.631428983,7.101343198,7.9690077,8.233441696,8.091327088,8.009782679,8.254858436,8.018456546,8.371758197,8.2601524,7.991978718,7.818030917,7.981093803,7.675161032,8.16917317,7.787520584,7.426920261,7.478415517,7.101343198,7.95327508,8.157597983,7.506985242,7.101343198,7.101343198,7.162464072,7.101343198,8.180821111,7.697480064,7.101343198,8.241892225,7.101343198,7.101343198,7.643682864,8.234997186,8.104040822,7.101343198,7.101343198,8.077824751,8.096563868,8.150868779,7.32909645,7.101343198,7.537045972,8.054072039,7.761475714,8.110559135,7.639737717,7.627671577,7.101343198,7.882710904,8.081909133,8.471707619,7.719819076,8.184608112,7.68472162,7.224388468,7.268914872,8.30199057,7.83564625,7.806345157,8.140033786,8.185585894,8.348300432,8.266307329,7.595802089,7.603908094,7.870744658,7.101343198,7.101343198,8.365501098,7.491377887,7.271717031,7.231788795,7.311168069,7.63161918,7.101343198,7.208071986,7.101343198,7.946868234,8.14749461,8.082075539,8.105252413,7.699096125,7.465965094,7.26295739,7.787193883,7.235602485,8.242627388,7.729564052,8.038976044,7.631648877,7.101343198,7.101343198,7.101343198,7.735452077,7.638828121,7.869080013,8.189300126,7.675589608
KATNB1,7.518705289,7.695325106,8.005653865,7.570309693,7.101343198,8.185186775,7.101343198,7.101343198,7.204411247,8.031786254,8.789395697,8.380565122,8.491059247,7.869561975,7.101343198,8.188592609,7.849534481,7.833492628,7.101343198,7.706813924,7.101343198,7.339623424,8.381641481,8.239174612,8.483086804,7.101343198,8.143985757,7.490223274,8.232976868,7.858398982,7.101343198,8.197405243,7.32860234,7.68790544,8.075432583,7.695734921,7.101343198,7.101343198,7.139820693,7.700338008,7.148367245,7.230421117,7.101343198,8.41996403,7.239925634,7.101343198,8.592386739,7.736400881,8.123998353,7.101343198,7.101343198,7.178952043,7.101343198,7.276558218,7.767890914,8.194875383,7.600502034,7.782085821,7.415350013,7.329128808,7.195120626,7.101343198,7.101343198,7.354284056,7.495791111,7.101343198,7.895788525,8.119333641,8.173533509,7.991509772,7.101343198,8.149977797,7.899661882,7.407524712,7.52402761,7.101343198,7.815662532,8.176854534,7.780514754,7.379843723,7.101343198,7.101343198,7.274513624,7.101343198,7.973034307,7.734171015,7.859691665,7.644144323,8.542942736,7.101343198,8.251625393,7.17933324,7.812360039,7.584263839,7.101343198,7.736464771,7.101343198,7.356664644,7.89108026,7.309259853,7.101343198,7.690450199,7.251639081,8.181837714,7.279255445,7.101343198,7.101343198,8.534287577,7.101343198,7.987142752,7.101343198,7.101343198,7.101343198
MYL4,8.63211199,8.251209934,8.113584375,8.394890984,8.432576581,8.889541437,9.164372304,9.221298996,9.288015102,9.195777062,9.122801486,9.15626469,8.903354556,9.019018335,9.265445499,7.426733078,8.773129009,8.150910351,8.671288358,8.755969625,9.259832435,8.911837601,9.02956076,8.596674096,8.798777233,8.954523749,9.208910416,8.754704203,8.376074661,8.443559936,7.890568922,7.282378474,7.101343198,8.848681764,8.52917704,8.344496305,9.314757558,8.595103767,7.101343198,7.101343198,8.440757999,9.035330692,8.114380114,8.566371771,7.101343198,8.964464717,9.547691877,8.47411589,7.101343198,9.530340893,9.30262958,8.933149711,9.025923661,8.920444998,7.101343198,7.101343198,8.915373625,8.412003612,8.46018679,8.525591803,8.206738681,8.680583605,9.453857316,9.174911842,8.695657491,9.148867056,9.147479122,8.590630732,8.611653755,8.614300321,8.544287451,8.819855064,8.646443019,8.631886691,8.816517573,8.824835582,8.633254688,8.992985944,9.184026919,8.933263162,8.785358649,9.185120792,9.358424004,8.936312723,9.190167751,9.224788198,9.269121156,9.245767168,9.044526163,9.452352835,9.382875042,9.430593383,8.276400476,8.260833635,8.226716707,7.204945434,8.664914687,8.778117023,7.728747683,7.995924687,8.952456729,8.628331871,8.476691077,8.125670224,7.898215397,7.101343198,8.902802762,9.127428068,8.96190536,8.671083948,9.094853574,9.080872289,8.307997163
DUSP1,8.458042651,8.558539397,8.704526843,8.271048248,8.809655448,8.342598993,8.929813289,9.029775225,7.101343198,8.321787046,7.315283512,7.216945198,8.532949669,7.101343198,9.129984282,7.101343198,8.618950024,8.540561149,8.419380686,8.600610699,7.101343198,8.316368595,8.85506263,8.427191734,7.179866361,7.101343198,8.871064831,8.193522403,8.170023863,8.461482031,8.175914341,8.540276772,8.420416668,8.497567794,7.900418681,7.101343198,7.563500219,7.101343198,7.196913441,7.101343198,8.313599626,7.166981635,9.272735116,7.73847496,7.101343198,7.156351957,7.843164644,8.25321351,8.535838054,9.300331871,7.508072364,7.464810802,7.101343198,7.101343198,8.486803874,8.246896872,8.347697108,8.461623961,8.35198303,8.41383914,8.564200541,7.101343198,8.80773863,7.9143886,8.294649266,7.101343198,7.101343198,8.367108636,8.859347667,8.715029819,8.990411162,8.306672202,7.658923634,7.28855911,7.882111234,7.432088854,8.251596555,7.83866553,8.535068991,8.405023835,8.360245244,8.057152657,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.408495669,7.101343198,8.863592734,9.1705055,9.2974619,8.664407997,8.691059451,8.561512511,8.528493676,8.380846555,8.564486815,8.563555892,8.488690711,8.699507037,8.257695528,8.848564612,8.226989201,8.89474312,7.300171836,7.101343198,8.397282856,8.353500824,8.098436934,8.100382978,7.963065987,8.33855962
TCERG1,8.194848985,8.003027012,7.950635404,8.119857873,7.961995045,7.598949015,7.133051134,7.152852957,7.101343198,7.185075208,7.131819284,7.178601116,7.262294518,7.539020991,7.621716882,7.101343198,8.360558355,8.236776168,8.239211845,8.336072295,7.101343198,7.963721701,8.359862991,8.424251256,8.137617358,8.615043831,8.156583858,7.21154391,8.371640591,7.824741272,7.404348609,7.890531128,7.101343198,8.217961005,8.293074672,7.840833276,7.768544227,7.511094885,8.607009113,7.327837565,8.31577452,8.114959336,8.218334921,8.513769398,7.101343198,7.101343198,7.427921378,8.201886172,8.426451804,7.456987555,7.189547435,8.069537085,8.117298307,8.400073688,7.380831775,7.580206792,7.101343198,7.949117841,7.560502275,8.354962322,7.650792774,8.325916914,7.171690101,7.101343198,8.184840587,8.573980667,7.163750139,8.393859467,7.55246068,7.380729395,7.292299627,8.341215342,8.048586993,8.315931577,8.196505851,8.602649218,8.082199112,8.048565005,8.023160564,8.236523438,8.367934395,8.055361979,7.101343198,7.978021799,7.101343198,7.101343198,7.292326474,7.101343198,7.591379725,7.101343198,7.358417114,7.151644963,7.875794402,8.011276124,8.002432443,7.975466169,8.015685825,7.535117758,7.170344435,7.632853849,8.338663373,8.290235711,7.101343198,8.20941347,7.397938513,7.101343198,7.101343198,7.590845538,8.007440552,8.348954246,7.229797253,7.581463908,8.081426832
C20orf96,7.781604334,7.477239809,7.68408613,7.156691112,7.64712686,8.525649128,8.73560438,8.701014171,8.38629539,8.79195326,8.695338715,8.633344962,8.715933824,8.855551022,8.150370013,8.580097652,7.955835387,7.101343198,7.101343198,8.227647244,8.502914551,8.392306521,8.574032774,7.635144175,8.589219291,7.190538666,8.04921733,8.018928372,7.815985089,8.060784054,8.295919853,8.216537516,8.155660379,8.038895959,8.072104674,8.516928978,7.999588564,7.101343198,7.101343198,7.101343198,8.195065108,7.256576558,7.101343198,7.101343198,7.101343198,8.481113279,7.948279557,8.200125714,7.101343198,7.478465128,8.760486191,8.30534428,7.101343198,7.101343198,8.431368299,8.610703211,7.628949022,7.430319933,7.894689777,8.035471673,8.022400389,7.101343198,7.101343198,8.775962019,8.126782084,8.815687278,8.541168276,7.994918027,7.253668767,7.330398147,7.101343198,8.320434017,8.106663379,7.955481952,7.101343198,7.101343198,8.242510551,8.265084278,8.125279461,8.331041332,8.100774983,7.101343198,8.55509644,8.079266131,8.557122721,8.456063642,8.498415357,8.241849676,8.358521198,7.101343198,9.130380984,7.101343198,7.714711937,7.101343198,7.406760876,7.356109798,8.028251104,7.730894061,7.835475711,7.600854615,8.396379863,7.856556286,8.094730025,7.873861789,7.101343198,8.427479199,7.101343198,8.632757473,8.620297788,8.26789212,8.611044187,8.556243698,7.376194997
NDRG3,7.92388571,7.914404703,8.154813709,8.237138186,7.844545576,8.304822693,7.166676634,7.172985749,8.586743245,8.83660401,8.847636335,8.703127672,8.75882838,8.697186922,9.082334402,7.224845269,8.19286566,8.28497167,7.779386731,8.261256079,8.852400968,8.321704315,8.472011717,8.173004604,8.309584959,8.563424451,8.580305627,8.412660351,8.190169336,8.185746206,7.359497624,8.296001693,8.377255837,8.315208664,7.977059497,8.238605109,8.475470329,8.637514286,8.76885046,7.239821774,7.885521872,8.466801685,8.844013883,7.119191603,7.101343198,7.563268948,8.393575514,7.286908955,7.39100628,7.223530701,8.567425998,8.560927694,7.565576577,7.636682268,8.564488555,8.790370773,8.377906859,7.903023717,7.980399549,7.242461514,8.149889792,8.14081752,7.13565492,8.517095096,7.101343198,8.762439828,8.616625031,7.213764486,7.101343198,8.198986765,8.41889471,7.477914497,7.219518346,7.990870189,7.960551337,8.303630472,7.463073225,8.688727347,8.36073337,8.443339622,7.692387407,7.207730627,8.737009268,7.766209151,8.750316393,8.629046189,8.658975852,8.424169153,8.623104967,8.916881136,7.162235955,7.543006376,7.986153538,8.089243473,8.065817914,8.000641937,7.300995368,8.306906422,8.028913426,8.225426187,7.359438317,8.484627104,8.185058191,7.513816457,8.213083941,7.101343198,7.101343198,7.207332826,7.96356282,8.452266979,7.1733306,8.14726432,8.170994853
DDX11L8,7.722657123,7.101343198,7.315060092,7.101343198,7.683839761,8.160370377,7.807750212,7.101343198,8.701551733,8.290724193,8.149284982,8.118856692,8.309355676,8.340564153,7.517628099,7.983185874,7.101343198,7.434079705,7.101343198,8.034040757,8.494857716,8.12764197,8.282757363,7.810107472,7.101343198,7.101343198,7.101343198,7.999536807,7.829575255,7.101343198,7.101343198,8.191885232,7.101343198,7.896112115,8.021154324,8.184676812,8.189046268,8.013034817,8.089775607,8.549725575,7.635464668,8.430458267,7.531022011,7.101343198,7.484737265,8.301927898,7.101343198,7.101343198,7.843482445,7.101343198,7.101343198,8.219609998,8.486821616,7.983770854,7.101343198,8.221927066,8.284226848,7.101343198,7.101343198,7.788375714,7.533699545,7.101343198,8.660946702,8.046719334,7.997064278,8.091785736,7.985831378,7.855509767,7.546296385,7.480419739,8.086489013,8.299128786,7.992235874,7.871813219,7.695080004,7.101343198,7.101343198,8.146126315,7.703251536,7.636362204,7.998168804,7.101343198,7.948091168,8.478243694,8.559495107,7.995725818,8.640018452,8.27934071,8.31862161,8.365875336,8.724965705,7.975171151,7.101343198,7.101343198,7.418524923,7.101343198,8.419481127,7.77419943,7.101343198,7.824463122,7.51012593,7.101343198,8.19562025,7.101343198,7.548832433,7.101343198,8.010965236,8.302514796,7.101343198,7.957470303,8.312434877,8.219598742,7.101343198
ARG2,7.87154411,7.732902537,7.758464885,7.743517886,7.534802935,8.483815541,7.979821981,8.751687114,8.739357984,8.7978525,8.750537363,8.668646699,8.754596698,8.674934404,9.045220419,9.163640542,7.870227544,7.694912075,7.959656928,8.490776679,8.824352477,8.319956985,7.101343198,8.255887005,8.508980311,8.628012283,8.849450809,8.486945816,7.796074721,8.122614567,8.501986792,8.541062667,8.532771424,8.390946484,7.101343198,8.831271066,8.765084935,8.586330061,8.652572737,8.477465851,8.013845427,8.536889597,8.184127877,8.279448718,7.197014263,8.364401659,8.646796056,8.044064932,7.810324865,9.124777052,8.695130566,8.275639407,8.517786911,8.277069832,8.293741468,8.768497729,8.609554031,8.372924086,8.521704501,7.101343198,8.72618016,8.229937213,7.241341911,8.704886221,7.101343198,7.101343198,8.357202638,7.101343198,8.609676119,8.482957038,8.53492259,8.024271607,8.343991902,8.352264729,8.423423346,8.678117515,7.447217353,8.533893629,8.729429305,8.364924313,7.428193865,8.71600005,8.846716016,8.740098445,8.765186768,8.770182314,8.33092283,8.782973323,8.09009238,8.583331677,9.159429076,8.086077458,7.890501104,8.037348343,7.963781481,7.624813837,8.291841851,8.617588501,8.599757256,8.734967601,7.67834226,8.029297499,8.663665177,8.098578907,8.612187827,9.282892588,8.864881795,8.785813704,8.46126376,8.294985187,7.101343198,8.089918462,7.932750478
HDAC5,8.108505957,7.452701186,7.930266069,7.101343198,7.664996872,7.944704029,8.321509774,8.572771806,8.445379341,8.438359113,8.615085754,8.307326547,8.645905748,8.56938303,8.556552846,7.101343198,7.15786936,7.86088513,8.028990754,8.174118579,8.221415103,7.716731456,8.414278718,7.838269452,8.26669384,8.40732911,8.527790213,8.161868948,7.922550762,7.980218706,7.927827485,8.165348924,7.437244003,7.762013189,7.935970827,8.088119803,7.482293298,8.309339345,7.483359894,7.101343198,7.878750691,8.507576921,7.358097131,7.101343198,7.101343198,7.801883146,8.54553257,7.715891475,7.101343198,7.628451018,7.715621963,7.869400948,8.060291197,7.859804943,8.331404229,8.036066885,7.740403844,7.884329038,8.142697261,7.735617268,7.865662923,7.785236356,7.139400858,7.101343198,8.177207992,7.156464427,8.274732504,8.000994801,7.838546459,8.236147742,8.226257471,7.93270295,8.055240217,7.250491189,7.771609527,7.805288843,7.101343198,7.498877218,7.617622067,8.024310119,8.007696392,7.401972615,8.179072128,8.120667121,8.331040063,7.866114108,7.958848839,7.895098407,8.607559837,8.588213818,8.640860822,7.500982165,7.44683549,7.597782838,7.139462149,7.798705222,8.003584694,8.020724417,8.123682331,7.996647229,8.222501313,7.422075941,7.500942205,7.101343198,7.876841165,7.101343198,8.123512261,7.101343198,7.817036216,7.840257101,8.271458043,8.30668466,7.746784885
MMGT1,7.101343198,7.726308944,7.800909206,7.389525761,8.143735057,7.146544596,7.533591342,7.121692741,8.478249579,8.156384836,8.292164811,8.39985633,7.459877481,7.884609282,7.218609595,7.101343198,7.101343198,7.875298937,7.101343198,7.784595085,7.802541686,7.815753336,7.101343198,7.309878622,7.101343198,7.101343198,7.113450071,7.900859044,7.756574956,7.101343198,8.184020673,8.235638776,8.331659117,8.239252255,7.101343198,8.288128231,7.101343198,8.048565465,8.63899172,7.101343198,7.985886986,7.370046263,7.101343198,7.101343198,7.101343198,8.315869651,8.271804988,7.148146041,7.101343198,7.101343198,8.79220077,7.158837382,8.055348713,8.066865059,8.103321642,7.101343198,8.033949854,7.224509549,7.45029375,7.552381667,7.937958755,7.395925311,7.101343198,7.101343198,7.101343198,7.470410602,7.946470135,7.982183997,7.101343198,7.681411661,7.101343198,7.101343198,7.965847337,7.101343198,8.242431458,7.101343198,7.622172724,7.78479201,8.16433501,7.57204558,7.446618799,7.629676277,8.224226965,7.101343198,7.49322769,8.220282148,7.935162456,8.307265811,8.236668256,7.101343198,8.680585657,7.101343198,7.335316067,7.961090378,7.732161078,7.722507803,8.169484046,7.742312732,7.561920606,7.430332913,8.585165396,8.084386623,7.101343198,7.211073078,7.101343198,8.626732642,7.101343198,7.101343198,7.462115756,7.502097352,7.101343198,7.101343198,8.108729923
TRBV7-4,7.101343198,7.193678928,7.833481841,7.298918564,7.302511652,8.132693325,8.358327286,7.101343198,8.78319038,8.843700062,8.797257523,8.819384245,8.663568928,8.773824929,8.715325429,7.101343198,7.409348902,7.325067077,7.101343198,7.892854313,7.101343198,7.738610914,8.859305127,8.386387515,8.731008966,8.70581268,9.000047459,8.410920725,8.13177008,8.456913397,8.50883812,8.737143308,7.927384359,7.72662772,7.809917016,8.766420059,8.119743211,7.101343198,9.156337462,9.131527604,7.672767229,8.744336809,7.101343198,7.101343198,8.050949338,7.901364294,7.700942254,7.101343198,7.101343198,7.751723463,7.101343198,8.156101507,7.101343198,7.8470177,8.792107135,8.556273663,8.464423599,8.085675458,8.712481394,7.101343198,8.646200211,8.178595405,7.101343198,8.848889995,7.773322055,8.444971963,8.737241244,8.250705666,8.545971825,8.508917409,8.740901485,7.101343198,8.579232101,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.349938702,8.555852865,7.832139821,7.101343198,8.467071141,8.072947606,8.959791697,8.757519268,8.779274833,8.777060853,8.753147853,8.639421342,8.109213748,8.372582415,7.592136034,7.101343198,7.590830881,7.101343198,8.482964138,8.58003141,8.073861021,8.622504148,7.101343198,7.101343198,8.552790538,7.819385611,8.374876856,8.281148732,8.594528518,8.8936914,8.655970769,8.357209113,8.280549691,8.259435813,7.101343198
MAST4-AS1,7.101343198,7.163576057,7.101343198,7.894441579,7.650996752,7.101343198,7.101343198,7.101343198,8.983645671,7.936225789,8.763541021,8.753243487,8.758791987,8.498139304,7.101343198,9.421875113,8.153093356,8.030746796,7.101343198,8.425181489,8.998960773,8.074801906,8.480851918,7.101343198,8.558899273,8.710497969,8.883944215,8.247214315,7.242582658,7.101343198,7.101343198,7.101343198,8.520239021,8.417130589,7.101343198,8.606749399,8.657902417,7.101343198,8.865049037,7.423424944,7.101343198,8.202495451,7.101343198,7.101343198,9.239188636,8.623159672,7.101343198,8.259609076,8.458125172,7.101343198,7.573713141,7.101343198,8.186255963,7.101343198,8.19253398,7.101343198,8.434476877,8.586083998,8.67168399,7.745742129,8.784698733,7.101343198,8.764083334,8.568545468,7.101343198,7.101343198,8.621386161,7.101343198,8.704258293,8.451652026,8.9443396,7.101343198,8.625279575,7.101343198,8.354327587,7.101343198,7.101343198,8.796164556,8.662446053,7.659351483,7.101343198,8.957199617,8.924215261,7.544568448,8.393443908,8.709870503,8.740205302,8.704113175,7.101343198,7.101343198,9.344170623,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.121252867,8.501196336,8.75373394,8.782892151,8.812525955,7.101343198,8.871122613,8.543551822,8.79474704,9.195976403,8.471992333,8.872577965,7.101343198,7.101343198,8.558269162,8.831749367,7.101343198
FAM49B,7.978703568,8.201727503,8.358207342,8.282535776,8.258325866,7.174351935,8.174141147,8.435005544,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.131446066,7.101343198,7.101343198,8.06831827,7.973811011,7.90393774,7.337781453,7.101343198,8.239628422,7.101343198,7.101343198,7.101343198,7.360223241,7.101343198,7.20730083,8.137530383,8.394838393,7.101343198,7.261398498,8.13099374,8.164657684,8.01006327,7.101343198,7.101343198,7.101343198,8.097619369,7.101343198,8.157279387,7.101343198,7.366395747,8.326816413,7.101343198,7.55422778,7.365882497,8.157373362,8.534845178,7.26144325,7.101343198,8.103788138,8.579398876,7.101343198,7.101343198,7.307905639,7.683364841,8.161682724,7.949772369,7.852402797,7.904205872,8.393850467,7.101343198,7.101343198,8.084005232,7.101343198,7.101343198,8.443014197,7.101343198,7.575111686,7.559259803,7.101343198,7.919462274,8.045463286,8.145180075,8.101233082,8.18320154,7.229856437,8.107987577,8.485169308,8.164236434,8.142922468,7.101343198,7.186456381,7.101343198,7.101343198,7.908262441,7.188783015,8.661277855,9.15717811,7.101343198,7.101343198,8.26826367,8.308079323,8.193606173,8.209648016,7.226371032,8.239528958,7.786348298,7.619166154,7.527404931,8.111142502,7.101343198,8.641967185,7.455893367,8.536427561,7.101343198,8.473376233,7.428999236,8.387720537,7.101343198,8.293432883,8.157817173
