gene,DFS.HV.CTC.5,ZZY.HV.CTC24,ZZY.HV.CTC5,ZZY.HV.CTC6,ZZY.HV.CTC7,GRL.HV.CTC14,GRL.HV.CTC15,GRL.HV.CTC18,LYT.PA.CTC.7,GHM.PA.CTC1,GHM.PA.CTC2,GHM.PA.CTC4,GHM.PA.CTC6,GRL.PA.CTC1,GRL.PV.CTC4,JYQ.PV.CTC2,DFS.PoV.CTC.3,DFS.PoV.CTC.4,DFS.PoV.CTC.6,LYT.PoV.CTC.1,LYT.PoV.CTC.5,LYT.PoV.CTC.6,XDY.PoV.CTC1,XDY.PoV.CTC3,XDY.PoV.CTC4,XDY.PoV.CTC5,XDY.PoV.CTC6,ZZY.PoV.CTC1,GHM.PoV.CTC2,XYQ.HV.CTC.15,XYQ.HV.CTC.16,XYQ.HV.CTC.2,XYQ.HV.CTC.5,LYT.PV.CTC.6,LYT.PV.CTC.9,XYQ.PV.CTC.11,LYT.PV.CTC.4,XYQ.PV.CTC.6,LFG.PV.CTC2,LFG.PV.CTC4,XDY.HV.CTC6,XDY.HV.CTC8,JYQ.HV.CTC1,LFG.HV.CTC1,LFG.HV.CTC4,GRL.PA.CTC2,JYQ.PA.CTC3,DFS.PV.CTC.2,DFS.PV.CTC.3,DFS.PV.CTC.4,LYT.HV.CTC.12,LYT.HV.CTC.14,LYT.HV.CTC.2,LYT.HV.CTC.4,XYQ.HV.CTC.7,XYQ.HV.CTC.8,JYQ.HV.CTC4,HYL.HV.CTC.4,HYL.HV.CTC.5,HYL.HV.CTC.7,HYL.HV.CTC.8,LYT.HV.CTC.10,GRL.HV.CTC3,XDY.HV.CTC10,XDY.HV.CTC11,XDY.HV.CTC12,XDY.HV.CTC1,XDY.HV.CTC3,HYL.PV.CTC.5,HYL.PV.CTC.6,HYL.PV.CTC.7,LYT.PV.CTC.10,LYT.PV.CTC.12,LYT.PV.CTC.13,LYT.PV.CTC.14,LYT.PV.CTC.15,LYT.PV.CTC.16,LYT.PV.CTC.20,LYT.PV.CTC.21,LYT.PV.CTC.22,LYT.PV.CTC.25,LYT.PV.CTC.26,LYT.PoV.CTC.2,LYT.PoV.CTC.4,LYT.PA.CTC.1,LYT.PA.CTC.3,LYT.PA.CTC.5,LYT.PA.CTC.6,XDY.PV.CTC8,GRL.PV.CTC1,GRL.PV.CTC2,GRL.PV.CTC3,ZZY.HV.CTC14,ZZY.HV.CTC17,ZZY.HV.CTC19,ZZY.HV.CTC22,JYQ.HV.CTC6,HYL.HV.CTC.1,HYL.HV.CTC.2,HYL.HV.CTC.3,DFS.PV.CTC.6,DFS.PV.CTC.7,HYL.PV.CTC.1,HYL.PV.CTC.2,HYL.PV.CTC.4,LFG.PV.CTC5,LFG.PV.CTC7,XDY.PV.CTC11,XDY.PV.CTC2,XDY.PV.CTC3,GRL.PoV.CTC1,LYT.HV.CTC.7,ZZY.HV.CTC11
ALDH2,7.34383206,8.144045769,8.294350979,8.329358163,8.436093694,8.575840173,8.966746746,8.904393913,7.101343198,8.230835173,8.950465504,8.782421888,8.958493949,8.657827879,7.101343198,7.101343198,7.26523327,7.843177046,7.344978657,7.322571371,8.037790002,7.836155504,9.096154275,7.101343198,8.351661514,8.816942605,8.970638748,8.318143161,7.883174018,7.101343198,7.101343198,7.101343198,7.101343198,7.28182362,7.977596237,7.781591302,7.101343198,8.624484391,7.101343198,7.101343198,8.02233359,8.419948166,7.101343198,7.101343198,9.042848303,7.267013706,8.826959211,7.839179154,7.335173871,7.369666295,7.101343198,7.101343198,8.101190847,7.101343198,7.101343198,7.101343198,7.163339572,7.342395071,7.48296841,8.080026584,7.423256239,8.111706265,9.236985006,8.803075988,7.101343198,8.697904488,8.627960582,8.359971577,7.584905774,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.227697409,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.803018469,7.655094064,7.370554423,7.121906442,9.136847599,9.046539831,7.101343198,8.301947991,8.210547798,8.244010637,8.323830993,7.101343198,7.884182272,7.101343198,7.326351009,7.196473183,7.233571298,8.221433262,7.374738605,7.732393703,8.343225882,7.101343198,7.153120754,7.101343198,7.101343198,8.588178595,8.004718163,8.435428889
FBP1,7.397134654,7.833388691,7.930624813,7.101343198,7.881264312,8.88677955,8.855503529,9.028181991,7.101343198,8.740513535,8.800876098,8.736395249,8.845205692,7.172071452,7.101343198,7.101343198,7.440678351,7.692143162,7.613392401,7.45926785,8.018906986,7.419377637,8.927601009,8.025146536,8.662332193,8.70788728,8.697985869,8.153705512,7.150390841,7.101343198,7.101343198,7.101343198,7.101343198,7.47052128,7.101343198,7.596570773,7.101343198,8.645340773,7.156986884,8.945139658,7.115868902,8.745311924,7.101343198,7.101343198,7.101343198,7.101343198,7.566895255,7.31846368,7.101343198,7.101343198,7.101343198,7.101343198,8.24349859,8.1216392,7.101343198,7.101343198,8.100302768,7.101343198,7.510193825,7.25337023,7.101343198,7.101343198,9.343837773,8.55979225,8.066394308,7.715563069,8.703232896,8.03189267,7.920697097,7.214076538,7.101343198,7.101343198,7.101343198,7.101343198,7.676326211,7.101343198,7.101343198,7.101343198,7.101343198,7.896188469,8.464868308,7.101343198,7.340893418,8.418003657,7.971728306,7.559616245,7.715115011,8.079060266,7.101343198,8.3192424,7.198736022,7.30584866,8.001576479,7.101343198,7.753752266,7.942500637,8.134139764,7.352456031,7.101343198,7.681156626,8.534505332,7.101343198,7.101343198,7.490761661,7.345283963,9.303100948,8.743919507,7.12495971,7.126333282,7.119226381,8.809124003,8.402281291,7.101343198
APOA2,8.629069368,8.875596958,8.971705343,9.114121516,9.033856054,9.241663278,9.474810126,9.385084722,9.333746285,9.128732359,9.541788049,9.193965573,9.323698141,9.639873695,7.679782319,8.399747237,8.996307605,8.645508661,8.60572937,8.873140816,9.487148177,9.199889603,9.434170123,8.685194279,8.987839999,9.264272525,9.441218304,8.931502695,8.241541156,8.743194847,8.689313699,8.818516756,8.985904518,7.101343198,7.101343198,9.303174032,7.101343198,9.309068875,9.114937349,9.561485645,8.300502403,9.299701135,9.582095223,7.341155968,9.960737618,9.254713918,9.968050218,8.340260195,8.782890917,9.609856825,9.595175967,9.066088367,9.290956461,9.056046295,8.956082769,7.493761032,9.32363583,8.98378744,9.17731853,8.623237496,9.208924207,9.08803669,9.489330768,9.407544143,8.949218279,9.47940383,9.277982612,8.760416538,9.207265347,9.022611996,9.250291385,7.101343198,8.677757063,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.603878362,7.92385786,9.060315215,7.101343198,9.319040799,9.21226036,9.117692969,9.434553365,9.257141031,9.508873666,7.725504415,7.101343198,7.766713783,9.249597898,9.020664993,8.963533201,8.853942742,8.952520112,9.052747095,9.263241636,9.226489929,9.273567125,8.899408056,8.76119729,9.128410888,9.005317722,9.199288222,9.925616259,9.568195385,7.378447079,7.101343198,7.101343198,9.583007454,9.430711583,8.977757323
ORM2,7.486831896,8.388356656,8.520582015,8.525248177,8.490040191,8.765466409,8.847357479,8.972919892,8.52489925,7.233726771,7.51798175,8.802145897,8.747337801,9.237794535,7.101343198,7.457313015,7.101343198,7.417625652,7.706544596,8.049571261,8.249703781,8.461418154,8.819683945,8.13433798,7.101343198,8.79580814,8.70880785,8.527884057,7.360772005,7.101343198,7.97218305,7.760728123,7.336857883,7.101343198,7.101343198,8.804293857,7.101343198,8.843829646,7.101343198,7.101343198,7.13161183,8.914089937,8.418768715,7.101343198,9.551370875,8.766269319,9.128928914,7.195548197,7.953960259,8.308087554,8.182320073,8.416963175,8.430790577,8.178759589,7.101343198,7.101343198,8.648931771,8.325259326,8.508091525,7.72472924,8.292410294,8.492505457,7.101343198,8.885718206,8.391974032,8.871393432,8.711069813,8.196840387,8.222881384,7.721559239,7.802539163,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.429572485,7.957214927,7.101343198,8.282018972,7.101343198,8.048333401,7.965960306,8.34682152,8.535430023,7.101343198,7.101343198,7.101343198,8.189283693,8.568784679,8.494360678,8.205071565,8.684662965,8.2530509,8.486079689,8.298703207,8.573975143,7.101343198,7.563566315,7.961814617,8.100376934,7.885090748,8.828833336,8.872098787,7.101343198,7.101343198,7.101343198,9.098209136,8.787345724,8.610035256
CD52,8.324855315,7.539424529,7.101343198,7.425635137,7.101343198,7.360764523,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.810594889,8.197863734,8.789394907,7.101343198,8.014342905,7.812933665,8.51157361,7.408924013,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.377989419,7.101343198,8.28919405,7.6391861,8.582415216,8.231053104,8.122565473,7.101343198,7.970493425,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.121654334,8.261129834,7.101343198,7.101343198,7.101343198,7.101343198,8.233807151,8.170114584,7.476279847,7.101343198,8.604556359,8.28093044,7.101343198,8.407135463,8.571658972,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.951879529,8.78554104,8.572451854,8.573671305,7.472768095,7.101343198,8.254441213,8.516676271,7.101343198,7.101343198,7.101343198,8.00131655,8.126662133,8.039756355,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.996962184,7.101343198,7.101343198,8.729731764,7.101343198,7.101343198,7.101343198,7.101343198,8.14501222,8.423390538,8.475690976,8.211238456,8.926094142,8.413584917,8.585178316,8.157159667,8.662751912,7.101343198,7.101343198,7.101343198,8.363741949,7.101343198,7.101343198,7.101343198,7.101343198
NOP16,8.188616234,8.36521736,8.460554694,8.440177697,8.319736721,8.512624996,7.101343198,8.587828545,7.101343198,7.101343198,7.101343198,7.24269525,7.101343198,7.101343198,7.101343198,7.101343198,7.838287529,8.502911419,8.554569813,8.425332546,7.101343198,7.101343198,7.101343198,8.600557023,8.437074472,8.608442617,8.804589486,8.152484866,8.35082434,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.380760023,7.101343198,7.101343198,8.289614672,7.101343198,7.285213955,8.490904683,8.573855118,7.655038869,8.631046351,7.101343198,7.101343198,7.101343198,8.580325721,8.653811461,7.593032949,7.101343198,8.536608883,7.101343198,7.962689271,7.101343198,7.101343198,7.101343198,8.032286584,8.625011297,8.642487022,7.101343198,7.101343198,7.101343198,7.101343198,7.856292371,8.872235687,7.250173067,8.519542689,8.380988154,7.101343198,7.101343198,7.101343198,7.101343198,8.648237828,8.363245928,7.101343198,7.101343198,8.681205413,7.912765528,7.544430643,7.101343198,7.779506706,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.196497587,7.101343198,7.101343198,7.382778781,7.101343198,8.458141201,8.416535269,8.254398933,8.425337288,7.562504035,7.101343198,7.101343198,7.101343198,7.101343198,8.356011258,7.101343198,8.693367968,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.536353583,7.101343198,8.214786203
HP,7.176125351,8.197688188,8.219684132,8.403821914,8.206291556,9.16569408,9.347971657,9.350881848,8.341045153,8.474442156,9.11408234,8.800856981,8.908110047,9.52345601,8.43797655,7.101343198,8.109039121,7.320056479,7.101343198,8.400126327,8.602632616,8.765605289,9.099769555,8.328755511,8.746202379,8.944008116,9.008198127,8.947428764,7.213443793,7.101343198,7.36659169,7.64133288,8.155558469,7.101343198,7.101343198,8.865610718,7.101343198,9.108182745,7.232184894,8.815088191,7.271355847,9.149953227,9.35857557,7.101343198,9.711765643,7.550355929,8.265665384,7.159966603,8.327754864,8.94290433,8.979923068,7.101343198,8.980173741,8.732692342,8.485532839,8.366228164,8.847839267,8.570406656,8.724313616,8.067044654,8.626381634,8.10136625,9.461371041,8.698273036,8.364878076,9.125347494,8.830351392,8.456855574,8.493266927,8.409223249,8.641750661,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.95573786,7.101343198,8.607284276,8.032759928,8.305424365,8.635470445,8.180786917,8.591605328,8.421561233,8.816651955,7.196891046,7.101343198,7.323363339,7.101343198,8.506746329,7.955260993,8.212204783,8.705907338,8.746428096,8.748202972,8.732231492,8.790108636,7.25188182,8.124713187,8.447843383,8.47975133,8.484705989,9.493669353,9.238560972,7.279708726,7.101343198,7.123736506,9.350374759,9.111651412,8.356245271
APOC3,8.441738923,7.866281694,8.039057137,8.049375045,8.022601655,9.181435388,9.370403052,9.315375697,8.712586834,8.862018849,9.444762137,9.146124185,9.121808132,9.451595897,9.45548651,7.741072291,8.606393362,8.433730266,8.316132548,8.527958844,8.952745272,8.882637236,9.352369703,8.323301462,8.745063874,9.005495415,9.316467696,8.720159953,7.180545347,7.101343198,7.101343198,8.314138189,8.452554693,7.101343198,7.101343198,8.971040618,7.101343198,9.229263817,9.041484037,9.291609277,8.115182997,9.203341352,9.348985011,7.101343198,9.757628397,7.101343198,9.465969237,7.412202795,8.342870687,8.990491269,9.214271322,8.435512642,9.167314036,9.017521843,8.731424945,7.101343198,8.981072203,8.696194163,8.778712157,8.225069132,8.854878201,8.912080051,9.486042822,9.254239918,8.631828013,9.324038641,9.084907012,8.564026024,8.597840602,8.456336325,8.657295472,7.101343198,8.125702921,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.835309234,7.754047332,8.793494892,7.101343198,8.580917301,8.990854961,8.47491559,8.922567212,8.941678631,8.986529258,7.323510671,7.101343198,7.101343198,9.016306229,8.645769507,7.755386707,7.958694401,7.803981076,8.873004818,8.895753611,8.845112096,8.832569448,7.747221222,8.233030851,8.508980026,8.568464561,8.66237304,9.555566178,9.242131797,7.243408769,7.248559201,7.101343198,9.33480649,9.152379527,8.361875427
HULC,7.101343198,8.024234294,7.101343198,7.800296918,7.613643156,8.641976824,9.022949107,8.453815143,8.147056899,8.141191165,8.916124157,8.752772301,8.799576932,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.444791081,7.731285652,8.318404327,8.391763412,8.724811274,7.830187458,8.475277902,8.661530475,8.72514015,8.165520021,7.101343198,8.399637174,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.267515761,7.101343198,8.778832965,8.782411117,8.611612611,7.724098157,8.742699467,7.468095427,7.101343198,9.427631468,8.30423627,8.790692278,7.101343198,7.784374324,8.294355655,7.609870435,7.101343198,9.032432748,7.101343198,7.517975076,7.101343198,8.350959001,8.186849286,8.073170873,7.478424984,8.098133575,7.548043165,9.113607081,8.86861715,8.065677176,8.620837347,8.543118332,8.070505519,7.697170235,8.011472367,8.302758797,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.333519695,8.138999154,8.622176322,8.212803189,8.28184221,8.094597305,8.550430874,7.101343198,7.101343198,7.101343198,7.101343198,7.982234814,7.736836592,7.196983791,7.230784026,8.029616768,8.358271983,8.151508833,8.225370184,7.101343198,7.831860373,8.016037974,8.022055793,7.697737065,9.059212254,8.681678073,7.101343198,7.101343198,7.101343198,8.892215512,7.101343198,7.101343198
APOA1,7.101343198,8.354005478,8.379154638,8.237506549,8.674245655,9.009786243,9.278350415,9.218510219,8.468412198,8.667361531,8.904814601,8.882223994,9.025095832,9.629281216,9.087793074,7.294202684,7.980041456,7.949304533,7.101343198,8.318102296,8.38331297,8.593291679,9.26284068,8.474473678,8.536655404,9.14942985,9.329245664,8.774732334,7.150594521,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.260870054,7.101343198,8.886074595,8.342389506,9.308438104,8.044364984,9.147896851,9.181930739,7.319674917,9.829139881,7.353437594,9.547476112,7.101343198,8.155825617,8.595413489,9.12349032,7.101343198,8.802180234,8.723010657,7.101343198,7.101343198,8.423046329,8.49847895,8.722500691,7.824302317,8.744854666,7.101343198,7.101343198,8.956780218,8.602011098,9.193909363,9.01131839,8.464211061,8.303159913,8.18097617,8.15238748,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.373038116,7.454947825,7.415658428,8.467941961,7.101343198,7.893019914,7.101343198,8.057753645,8.588412489,8.618187199,8.832017264,7.101343198,7.101343198,7.101343198,7.101343198,8.779482363,8.550684497,8.38698757,8.523890891,8.213322087,8.842633228,8.745526232,8.671925782,7.101343198,8.000076606,8.257840139,8.192426409,8.271483987,9.531439768,8.940035149,7.147761447,7.101343198,7.101343198,9.314429387,8.705906124,8.762987163
RBP4,8.18432338,8.420718409,8.558268988,8.679037116,8.748961402,8.820738874,9.143568501,7.446530657,8.596369943,7.222924413,9.000751435,8.844373984,8.856846234,9.565938058,8.22946394,7.101343198,8.362276392,7.101343198,7.101343198,8.196904979,8.333227139,8.494872223,9.033431862,8.328185205,8.37597414,8.948382937,9.100119536,8.683594437,7.101343198,7.101343198,7.101343198,7.101343198,7.680603232,7.101343198,7.101343198,8.525180053,7.101343198,8.933635156,7.630428987,8.851590267,7.827720347,9.090753218,8.895212188,7.101343198,9.555765017,8.18515249,9.531483322,7.256812299,8.178269143,8.704936412,9.104039689,7.968004035,8.85994782,7.855305507,8.490832668,7.101343198,8.49146039,8.341125941,8.433185624,7.987865515,8.482866831,8.544425674,9.149384461,8.937109274,8.558717743,9.158227634,8.665790948,8.525051967,8.211623591,8.294982954,8.480577745,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.585167099,7.929632211,7.101343198,7.334941263,8.656802476,8.12534641,8.505331978,7.101343198,8.426783386,7.152778695,7.101343198,7.417209527,8.262923271,8.696827814,8.582636873,8.619049546,8.658443929,7.828772098,8.522093942,8.571727603,8.621403643,7.464663687,7.975604113,8.315903531,8.242912783,8.442841307,9.403925266,8.783193244,7.101343198,7.101343198,7.101343198,9.178656508,9.001898878,8.847352882
