gene,DFS.HV.CTC.5,ZZY.HV.CTC24,ZZY.HV.CTC5,ZZY.HV.CTC6,ZZY.HV.CTC7,GRL.HV.CTC14,GRL.HV.CTC15,GRL.HV.CTC18,LYT.PA.CTC.7,GHM.PA.CTC1,GHM.PA.CTC2,GHM.PA.CTC4,GHM.PA.CTC6,GRL.PA.CTC1,GRL.PV.CTC4,JYQ.PV.CTC2,DFS.PoV.CTC.3,DFS.PoV.CTC.4,DFS.PoV.CTC.6,LYT.PoV.CTC.1,LYT.PoV.CTC.5,LYT.PoV.CTC.6,XDY.PoV.CTC1,XDY.PoV.CTC3,XDY.PoV.CTC4,XDY.PoV.CTC5,XDY.PoV.CTC6,ZZY.PoV.CTC1,GHM.PoV.CTC2,XYQ.HV.CTC.15,XYQ.HV.CTC.16,XYQ.HV.CTC.2,XYQ.HV.CTC.5,LYT.PV.CTC.6,LYT.PV.CTC.9,XYQ.PV.CTC.11,LYT.PV.CTC.4,XYQ.PV.CTC.6,LFG.PV.CTC2,LFG.PV.CTC4,XDY.HV.CTC6,XDY.HV.CTC8,JYQ.HV.CTC1,LFG.HV.CTC1,LFG.HV.CTC4,GRL.PA.CTC2,JYQ.PA.CTC3,DFS.PV.CTC.2,DFS.PV.CTC.3,DFS.PV.CTC.4,LYT.HV.CTC.12,LYT.HV.CTC.14,LYT.HV.CTC.2,LYT.HV.CTC.4,XYQ.HV.CTC.7,XYQ.HV.CTC.8,JYQ.HV.CTC4,HYL.HV.CTC.4,HYL.HV.CTC.5,HYL.HV.CTC.7,HYL.HV.CTC.8,LYT.HV.CTC.10,GRL.HV.CTC3,XDY.HV.CTC10,XDY.HV.CTC11,XDY.HV.CTC12,XDY.HV.CTC1,XDY.HV.CTC3,HYL.PV.CTC.5,HYL.PV.CTC.6,HYL.PV.CTC.7,LYT.PV.CTC.10,LYT.PV.CTC.12,LYT.PV.CTC.13,LYT.PV.CTC.14,LYT.PV.CTC.15,LYT.PV.CTC.16,LYT.PV.CTC.20,LYT.PV.CTC.21,LYT.PV.CTC.22,LYT.PV.CTC.25,LYT.PV.CTC.26,LYT.PoV.CTC.2,LYT.PoV.CTC.4,LYT.PA.CTC.1,LYT.PA.CTC.3,LYT.PA.CTC.5,LYT.PA.CTC.6,XDY.PV.CTC8,GRL.PV.CTC1,GRL.PV.CTC2,GRL.PV.CTC3,ZZY.HV.CTC14,ZZY.HV.CTC17,ZZY.HV.CTC19,ZZY.HV.CTC22,JYQ.HV.CTC6,HYL.HV.CTC.1,HYL.HV.CTC.2,HYL.HV.CTC.3,DFS.PV.CTC.6,DFS.PV.CTC.7,HYL.PV.CTC.1,HYL.PV.CTC.2,HYL.PV.CTC.4,LFG.PV.CTC5,LFG.PV.CTC7,XDY.PV.CTC11,XDY.PV.CTC2,XDY.PV.CTC3,GRL.PoV.CTC1,LYT.HV.CTC.7,ZZY.HV.CTC11
TTC3,7.823636704,7.818063035,7.851476409,7.743935659,7.691630983,8.149372775,8.074812034,7.898375066,7.668295114,7.455275899,7.113275677,7.099014393,7.219692955,7.207174745,7.53568537,7.099014393,8.140293576,8.053221523,8.127670827,8.109092223,8.173266173,7.963558972,8.119559275,7.923807339,8.130842914,8.241813527,8.35633854,7.816993451,8.094362038,8.20022427,8.113308885,8.28710901,8.18998775,8.066135284,8.250264884,7.722217531,8.213695655,7.851844633,8.327515925,7.720898057,7.979718029,7.102899686,8.780253012,8.255055841,7.099014393,8.365624086,7.998061191,7.927432545,8.293026091,8.242555906,8.233266646,8.277641174,8.013296089,8.168271493,8.513228696,7.992372889,7.706204485,7.877960275,7.708633085,8.097956021,7.27423069,8.337927831,7.099014393,7.099014393,8.477040974,7.099014393,7.099014393,8.166187434,7.870199089,7.525834431,7.860454709,8.313598913,7.901497868,8.348125684,8.301689471,8.529010516,8.293466826,8.249827467,7.894022958,8.049191358,8.071226128,8.192476605,7.836567956,7.465211889,7.953842979,7.953234522,8.116598906,7.810325296,7.905736078,7.316610729,7.295078637,7.912665757,7.576783946,7.780307514,7.856044034,7.999294976,8.053668079,7.845402078,7.696306399,7.7780906,7.641305869,7.708870963,7.398202884,7.833798774,7.516318706,7.687707675,7.71811674,7.735468406,8.015028348,8.046184104,7.115442981,7.457917905,7.978417478
API5,7.953727548,8.083465848,8.104209908,8.103980331,8.202739807,8.261147761,7.099014393,8.326327314,7.640462908,7.290994133,7.132348726,8.199463488,8.510573036,8.191757592,7.099014393,7.099014393,7.546619726,7.913758387,8.209172361,8.193653616,7.099014393,7.099014393,7.127509696,8.01347801,8.257746115,7.189391988,7.110545473,7.804966904,8.150745955,8.097316023,8.308612222,7.531633675,7.688249617,7.71444605,7.992126041,7.099014393,7.099014393,7.099014393,7.422227927,7.099014393,8.215062288,7.099014393,7.354247941,8.486394651,7.099014393,8.091855147,7.099014393,8.383883078,7.801867602,7.099014393,7.099014393,8.177149406,7.099014393,7.982665012,8.418725637,7.099014393,7.099014393,7.586972215,7.563320237,8.175403039,7.406628302,8.31087597,7.099014393,7.099014393,8.415474786,7.099014393,7.385378362,8.285781799,7.099014393,7.885662199,7.099014393,7.482998819,7.927923881,7.695003696,7.388234764,8.003839846,8.274883622,8.286634182,7.653138438,7.720037298,8.095299952,7.099014393,7.613231739,7.842091387,7.099014393,7.500594952,7.212023979,7.671490354,8.16597472,7.099014393,7.099014393,7.293142533,8.074223504,7.882321356,8.101808245,7.963091387,7.279255441,7.661152516,7.395955514,7.571502888,7.264964567,8.353157325,7.099014393,7.204098878,7.167421683,7.099014393,7.099014393,7.099014393,8.040178725,7.479164669,7.099014393,8.355333753,8.081403501
CSF2RB,7.992490745,7.114066187,7.099014393,7.099014393,7.099014393,7.592899404,8.263248297,7.099014393,7.099014393,7.17227182,7.150840076,7.099014393,7.559650704,7.099014393,7.702408133,7.177215743,7.323225449,7.754579064,7.151762566,7.810085069,7.099014393,8.116320557,7.18412182,8.201694447,8.574459221,8.122740699,7.099014393,7.112402565,8.419922196,7.852144144,7.099014393,7.406076809,7.099014393,8.262490109,8.118836496,7.099014393,7.099014393,7.579150683,8.536289825,7.099014393,7.443889968,7.099014393,7.232676247,7.796385724,7.099014393,7.901303203,8.397487411,7.134829943,8.407891267,8.067943004,7.573139832,8.382193629,8.657628493,8.35968532,7.795832744,7.099014393,7.718540149,8.178134454,7.295743282,7.609873216,7.657275569,7.923430235,7.099014393,7.130445413,8.517024309,8.341090358,7.108507579,8.422430842,7.784567656,7.144045668,7.527759332,8.452375921,8.342189953,8.455682216,8.183003017,8.562781406,8.441082748,8.535496041,8.059240633,8.131909512,8.353476075,8.378894165,7.099014393,8.086704978,7.099014393,7.317907618,7.42267376,7.099014393,7.099014393,7.099014393,7.172723438,7.458340031,7.099014393,7.099014393,7.099014393,7.099014393,8.169372168,7.207596305,7.509143277,7.809954391,7.272416027,8.286980718,7.099014393,7.183953801,7.429054795,7.099014393,7.099014393,7.823919407,7.75951499,8.168334606,7.14409701,7.788330379,7.099014393
HHEX,7.738486859,7.971053321,8.027178346,8.133905485,8.300863821,8.140238716,7.136641092,7.099014393,7.768953224,8.048813078,7.099014393,7.099014393,8.318634146,7.099014393,8.459283711,8.686527892,7.3091001,7.155464445,8.232565667,7.86777658,8.752911119,7.318742014,8.668733693,7.099014393,7.099014393,7.947557773,7.896599177,8.420108256,7.099014393,8.484467227,8.768808764,7.818701995,7.099014393,7.190812645,8.058274781,7.099014393,8.265661859,7.992406099,7.099014393,8.51670543,7.099014393,7.442493371,8.124321104,7.099014393,9.327223006,7.648722542,7.728690293,7.099014393,7.390982973,7.442223398,7.099014393,7.666559267,7.099014393,7.099014393,8.095996389,7.511271805,8.115983653,8.414823308,8.306216082,7.700162348,8.253852886,7.099014393,7.099014393,8.575474624,7.099014393,8.87602148,8.430561973,8.202266109,8.270298469,8.461788375,8.542852461,7.896922061,8.102052572,7.099014393,8.396513781,7.099014393,8.066256269,8.463568205,8.515411042,7.86908825,8.038816706,7.099014393,8.012127713,7.982883754,8.24359767,7.695992966,7.681150984,8.354773629,7.60722132,7.247369226,7.099014393,7.099014393,7.981088384,8.016029288,8.137993456,7.845993526,7.557741348,8.253005846,8.478829299,8.552767857,8.405337579,8.410835416,8.511552539,8.251934502,8.724508392,7.099014393,7.281009834,7.895031663,8.367208052,8.204878106,7.099014393,7.692211989,8.038977904
SMARCA5,8.211067563,8.057197978,8.07255256,7.947431008,8.001293831,7.141932963,7.573901462,8.739002046,7.96832017,7.099014393,7.099014393,8.531048041,7.121583319,7.210498369,7.385632569,7.099014393,7.504565107,7.70446451,7.824100984,8.074245032,8.205077709,8.008188169,7.634015852,8.262614865,7.378118557,7.17228701,7.321512695,8.247276792,8.255268881,8.312455929,8.089293859,8.050047312,8.181711027,7.567457871,8.024088178,7.966645243,8.412516836,7.711102389,8.296256459,7.155936926,8.175976155,8.445847353,8.019372936,8.449030413,7.099014393,8.489626207,7.263760543,7.863395918,8.031514574,8.293868935,7.806525959,8.004773484,7.099014393,7.943035934,8.263134674,7.963478758,8.005644365,8.053479549,7.404264393,7.921753772,7.808656754,7.927722569,7.198562297,8.194783451,8.523137827,7.648088455,7.110937065,8.031008353,7.822809299,7.924403305,8.265585222,7.995658724,8.051964628,7.880941461,8.067648119,8.427093452,7.871797691,7.763527495,8.131719348,8.03385373,8.209645743,8.261409636,7.71073515,8.355605795,8.299602366,8.204632314,8.045411762,8.109551122,7.540110705,8.731906218,8.987216377,7.797963198,8.021111507,8.008021539,7.949752157,7.899853725,8.288619118,7.947488475,7.872428994,7.657584685,7.349472906,7.825218655,8.165126549,7.288305773,8.097786132,8.496377868,7.450107758,7.110187966,8.404935758,8.17696387,8.398386934,8.001128257,8.117029504
TRAPPC6A,7.316701643,8.0097797,7.994711605,8.169782515,7.677222784,8.346682417,7.099014393,7.099014393,7.099014393,8.452924385,7.099014393,8.338054953,7.099014393,8.515345534,7.099014393,7.099014393,8.204928834,7.61800382,8.355846874,8.106443058,7.099014393,7.395170718,8.525443876,8.31003889,8.521742101,8.110683666,7.099014393,7.099014393,8.239223918,7.574312616,7.099014393,7.874487566,7.099014393,7.498568589,7.099014393,7.099014393,7.099014393,8.531031016,8.064182503,7.099014393,8.173350525,8.210508972,7.099014393,8.019635981,7.099014393,8.282848983,9.021726806,8.375745224,8.301460307,7.099014393,7.099014393,7.099014393,7.099014393,8.285328947,7.099014393,7.099014393,7.653471031,7.341220304,7.482199813,8.291142076,7.81172867,7.099014393,7.099014393,7.099014393,7.911949422,7.099014393,7.099014393,8.386393358,8.443914402,7.099014393,7.099014393,8.487520603,7.961870788,8.530576843,7.687203789,8.334684148,7.444157449,7.099014393,7.484035075,7.099014393,8.205846524,7.099014393,7.099014393,7.099014393,7.099014393,7.595661522,8.435559552,7.753690119,7.099014393,7.099014393,7.455161,7.099014393,8.166181014,8.105410126,8.022534799,8.065634,8.145875683,7.54834418,7.690176959,8.130969893,8.015432759,8.41267403,7.329402922,7.464222891,8.151114486,7.099014393,7.099014393,8.31377493,7.099014393,8.393918919,8.075294617,7.099014393,8.412768366
ZNF385D,7.332038653,7.203055802,7.707760885,7.099014393,7.799403761,7.937677812,8.567393252,8.98616609,8.601483884,8.883946917,8.752418718,7.931245021,8.451884245,8.85348898,7.099014393,7.099014393,7.099014393,7.099014393,8.185741634,8.264565747,8.637504243,8.472817443,7.910313811,7.185808131,8.408259675,8.483285669,8.786047215,8.406215508,7.961293839,8.539666876,8.569050135,8.261199033,8.799957247,8.244373363,8.062725748,8.424035303,8.657187828,7.749178059,8.683405849,8.87236947,7.127317464,8.644983666,8.668904745,7.099014393,7.099014393,8.507448488,7.099014393,8.084899967,8.268399157,8.195070839,8.844308549,8.412640815,8.669644371,8.193474019,8.671116523,7.717873098,8.522794737,8.463721469,8.72364481,8.234312019,8.729313068,8.143661274,7.250288105,8.787421579,7.099014393,7.099014393,8.622658118,8.176422323,8.915523693,8.684214792,8.842625784,7.430019914,8.280861404,8.170489879,8.194043215,8.174838461,7.466094716,8.720698886,8.46951702,8.151971886,8.079233031,8.446455849,8.854870945,7.892182844,8.42724038,8.765474278,8.533679992,8.828640389,8.675357402,9.431360591,7.099014393,8.894783934,7.674467091,7.099014393,7.651885545,7.099014393,8.17859538,8.707203202,8.901915927,8.802337068,8.392258942,8.340660449,8.972405279,8.581088363,8.752817629,8.198073276,8.874604588,8.963152658,8.443604349,8.521529779,8.909283741,8.638756775,7.139453731
AP1G1,7.81075032,7.680397178,7.423616122,7.756132175,7.547321262,7.419452377,7.336998815,7.90239194,7.99987496,8.010086364,7.099014393,7.099014393,8.124952633,7.099014393,7.099014393,7.099014393,8.070104866,7.87501431,7.657372248,7.52699945,7.684303533,8.075849841,7.123018181,8.279221022,7.713838982,7.288504388,7.355236949,7.670109236,7.415676198,7.185503335,7.794834749,7.937546542,7.808654721,7.823308479,7.860001499,7.099014393,7.996069139,7.193169298,7.900571982,7.708330503,7.392991495,7.538265788,7.962453036,7.122043489,7.099014393,7.718096487,7.405342294,7.70825039,7.82011939,8.212399112,8.314270049,8.091543847,7.863935221,8.059933499,7.949172853,7.667453668,7.936784669,7.688674141,7.71995329,7.773579692,7.647269899,7.78152075,7.099014393,8.19789984,8.311888596,7.693462173,7.413620928,8.113828212,7.666259925,7.850302834,8.335836442,8.101232835,7.851789382,7.707139086,7.665582292,7.099014393,8.005423752,8.219562972,7.770001228,7.80115623,7.794958483,7.233856298,7.691938678,8.2150018,7.977833571,7.898695881,7.668711523,7.3788229,7.801441327,7.547346378,7.152010165,7.130338255,7.659423302,7.714136072,7.73875795,7.79276508,8.193518397,7.863345576,7.727727602,7.994904525,7.099014393,8.109404418,8.009464914,7.571452582,7.932322122,7.099014393,7.707205558,8.339427212,7.948014404,7.710919876,7.099014393,7.969027415,7.527307924
FAM86C2P,7.48434856,7.439542834,7.488989264,7.413489175,7.27530886,7.099014393,7.099014393,8.403228589,7.099014393,7.099014393,7.099014393,7.795721782,7.980335655,7.099014393,7.099014393,7.361962471,7.177826932,7.419800273,7.273460917,7.099014393,7.099014393,7.099014393,7.099014393,7.372274898,7.099014393,7.099014393,7.099014393,7.099014393,7.353752582,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.505108153,7.099014393,7.099014393,7.259529898,7.099014393,7.099014393,7.447981903,7.773497396,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.221857334,7.572705601,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.302633558,7.348745507,7.099014393,7.389612212,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.33368131,7.099014393,7.099014393,7.702222302,7.274685227,8.120445733,7.099014393,7.679683844,7.281706718,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.227104938,7.279557235,7.099014393,7.099014393,7.215085977,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.499066307,7.329051172,7.289569941,7.334471075,7.63846297,7.099014393,7.099014393,7.099014393,7.099014393,7.424880037,7.099014393,7.099014393,7.231468302,7.099014393,7.099014393,7.099014393,7.146282348,7.099014393,7.099014393,7.099014393,7.275057842
AKR7A3,7.252851247,8.086681794,8.272492939,8.298841083,7.949771296,8.566344835,7.099014393,9.003263376,7.649829666,8.483035634,8.666814754,8.434229341,8.769745503,7.151205346,7.099014393,7.099014393,7.212040953,7.534112246,7.477879641,7.410224387,7.577439242,7.308978769,8.6581949,7.122134125,7.099014393,8.42463727,7.609731724,8.004361769,7.135330337,7.649236236,7.268592315,7.243030486,7.398633117,7.099014393,7.099014393,7.270567342,7.099014393,8.723870846,8.552440132,8.721740441,7.139558677,8.529596186,7.099014393,7.099014393,9.327646205,7.144281332,7.507986394,7.380829576,7.26542614,7.099014393,7.355454299,7.099014393,8.369319837,7.668439329,7.724521268,7.687160941,7.099014393,7.269550934,7.472048914,7.301937447,7.413079566,7.481883279,8.81988135,7.099014393,7.500530585,8.193582561,8.301712486,8.222146076,7.2838043,7.099014393,7.099014393,7.295390465,7.099014393,7.099014393,7.221739883,7.099014393,7.099014393,7.099014393,7.256002759,7.099014393,8.022859502,7.493121544,7.281918332,7.348252982,7.099014393,7.099014393,7.390094495,7.099014393,7.174091495,7.099014393,7.099014393,7.099014393,8.310428611,8.042732221,8.094551728,7.85343533,7.099014393,7.099014393,7.302346425,7.317952306,7.394201657,7.099014393,7.379042644,7.365699379,7.686843372,8.926926252,7.099014393,7.132944896,7.099014393,7.148905947,8.869477932,7.099014393,7.156600228
KIAA0430,8.207102823,7.835687012,7.104087486,7.863177479,8.02379961,8.517023422,8.706220448,8.553083016,7.545911649,7.972606055,8.353296511,8.298736812,7.14283855,8.597076858,9.074793435,8.849910047,8.28425457,7.173835653,7.88911733,7.964912298,8.416684198,8.189044556,8.251985314,7.904880296,7.099014393,8.307725295,8.014286685,8.262513185,8.159876685,8.527776202,8.162840376,7.751119058,8.312721274,8.193877216,7.876550753,8.137591858,7.876835979,8.319452743,8.597023784,8.521032458,7.84704291,8.490251576,9.010276556,8.039989695,9.163376198,8.374268927,9.29365042,8.076476116,7.160412909,8.723800843,8.305912153,8.097352072,8.391104313,8.17461537,7.753139087,7.4843928,8.624624703,8.219329385,8.051450521,7.878734232,8.266217856,8.095953866,8.491657864,8.48951031,8.082034703,8.511097771,8.369881078,7.880710395,8.259271374,8.325698862,8.192442032,8.174372671,7.949836625,8.271297833,7.9664416,7.099014393,7.977188864,8.078710963,8.225362754,8.082917841,8.062897657,8.283561613,8.185953594,7.673015834,7.806860817,8.198114207,8.176084352,8.078613732,7.858543566,8.865027391,9.339038885,7.153232025,7.74548944,7.834615848,7.863140961,7.575774366,8.667432969,8.376667796,8.208583845,8.177347158,7.892606493,8.100377389,7.960116737,7.985739487,8.16530378,7.493098646,7.922771023,8.209413499,7.317019054,7.889477213,8.509027912,8.197956591,7.322271774
ZFP30,7.568707176,7.114820581,7.099014393,7.099014393,7.099014393,7.117378671,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.422191997,7.099014393,7.099014393,7.567756337,7.487875249,7.545764548,7.430313227,7.210859423,7.22261969,7.383749495,7.099014393,7.099014393,7.099014393,7.1152778,7.099014393,7.099014393,7.099014393,7.403104822,7.197234001,7.142017058,7.240799973,7.478092269,7.583798194,7.661600041,7.099014393,7.74376235,7.099014393,7.099014393,7.110429769,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.186224442,7.275588104,7.180024667,7.371029568,7.225780089,7.447483875,7.344549703,7.358803406,7.207331859,7.099014393,7.347459417,7.147543786,7.350111743,7.292725493,7.346939348,8.804676919,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.6657866,7.16428522,7.379801351,7.330040298,7.412267634,7.329814605,7.400728682,7.282884698,7.222030973,7.189147798,7.278683515,7.39358054,7.290096328,7.099014393,7.765567952,7.099014393,7.278331329,7.099014393,7.14230578,7.099014393,7.099014393,7.138774345,7.099014393,7.516693894,7.114755989,7.099014393,7.460372153,7.099014393,7.099014393,7.598961077,7.167875349,7.197673202,7.137711923,7.146596862,7.262152817,7.471157987,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.417089313,7.123409112
EPB41L2,7.671980531,7.639834521,7.4060887,7.268107409,7.49352306,7.479287432,7.11413061,8.24212666,7.099014393,7.306981869,7.229903848,7.408336255,7.155364684,7.289771925,7.553147738,7.099014393,7.409095977,7.42322561,7.809170986,7.726276575,7.099014393,7.880197676,7.099014393,7.099014393,7.099014393,7.829778151,7.099014393,7.257471142,7.362983663,7.099014393,7.099014393,7.099014393,7.099014393,7.485608861,7.59109202,7.099014393,7.173617162,7.424020565,7.597628984,7.099014393,7.877565158,7.099014393,7.099014393,7.185066015,7.79165347,7.961460252,7.813815348,7.137696614,7.200156721,7.256535167,7.377798623,7.229279364,7.149780274,7.099014393,7.099014393,7.099014393,7.251855914,7.20205848,7.099014393,7.226604415,7.208259496,7.099014393,7.438242433,7.824492589,7.804800193,7.099014393,7.099014393,8.043573109,7.504845086,7.099014393,7.488021611,7.099014393,7.249711895,7.099014393,7.612429707,7.099014393,7.099014393,7.099014393,7.370475123,7.823818449,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.332946823,7.099014393,7.099014393,7.099014393,7.099014393,7.449229271,7.146369777,7.660802032,7.953756632,7.690184096,7.847339121,7.376308809,7.099014393,7.099014393,7.495189543,7.916398364,7.099014393,7.148032029,7.099014393,7.211380499,7.281382402,7.308329191,7.099014393,7.782800537,7.099014393,7.319479209,7.169756317,7.147612639
ETFDH,7.099014393,8.09747938,8.116804863,8.132604031,8.41924348,7.772453729,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.135495053,7.099014393,7.099014393,7.315489392,7.162586568,7.18065666,7.544262971,7.099014393,7.099014393,7.221272752,7.478240421,8.378539719,7.099014393,7.363315251,7.099014393,7.241093028,7.673469724,7.099014393,7.099014393,7.099014393,7.099014393,7.442398282,7.610895534,7.099014393,7.699231199,7.099014393,7.182269019,7.099014393,7.763610629,8.457897146,7.276552739,8.370494027,7.099014393,7.169021269,7.171898729,8.348056373,7.195813127,7.099014393,7.617100472,7.099014393,7.099014393,7.34107905,7.099014393,7.099014393,7.099014393,7.277395969,7.685753568,8.326396264,7.425877107,7.099014393,7.099014393,7.099014393,7.401717553,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.474653964,7.099014393,7.099014393,7.099014393,7.500901566,7.099014393,7.360566641,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.196483859,7.099014393,7.099014393,7.099014393,7.55144084,7.099014393,7.099014393,7.174947439,7.099014393,8.212524462,7.990795181,7.830807855,7.839594523,8.175437954,7.889095604,7.099014393,7.327857896,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.896554047,7.481443651,7.099014393,7.099014393,7.099014393,7.099014393,8.220267987
SUCLG1,8.388492402,8.385341337,8.456942988,8.455324115,8.450369813,8.797841842,7.325490269,8.276188277,8.481784303,7.249507369,7.099014393,7.206925709,8.443583765,8.570501659,7.099014393,8.584645499,8.230318728,8.434505349,7.562188924,8.337953383,7.099014393,7.353711098,7.924376315,8.460623176,8.513111635,7.099014393,8.229373364,8.194586179,8.457326043,7.898985211,7.099014393,8.416780429,7.099014393,8.176226597,8.018627105,7.901380642,8.41993957,8.412336496,8.926700195,7.099014393,8.272218587,8.641850016,7.099014393,8.275823651,7.099014393,8.556227922,7.099014393,8.431405507,8.463004259,7.49463068,7.099014393,7.099014393,7.099014393,7.099014393,8.163801172,8.482420672,8.040286195,7.866141202,7.746040147,8.198670025,7.956128964,7.099014393,7.099014393,7.099014393,8.517893649,7.099014393,8.854832761,8.219731655,7.099014393,8.397854283,7.099014393,8.340181008,8.232155179,7.099014393,7.099014393,8.095446519,7.099014393,7.739727172,7.343731468,8.006610259,8.453314567,7.664285227,7.643781135,7.099014393,8.316930658,7.099014393,8.35048535,8.043284155,7.099014393,7.099014393,7.099014393,9.018778712,8.486193267,8.361968486,8.281565557,8.380937406,7.099014393,8.054180075,7.769821744,7.618163343,7.590120852,8.444863208,7.63125842,8.318671287,8.281160135,7.099014393,7.099014393,7.352689628,7.907265651,8.417400383,8.728970038,7.099014393,8.383189522
CPSF1,7.148370929,7.803990423,7.942360722,7.500901068,7.701790343,7.099014393,7.099014393,7.099014393,7.099014393,8.297234739,7.099014393,7.136592925,8.204874752,7.099014393,7.099014393,7.099014393,8.065571366,7.982383033,7.885614986,7.803203329,7.099014393,7.904990307,7.099014393,8.172066857,7.926769111,8.072393659,7.099014393,7.140936027,7.906805735,7.099014393,7.520447174,7.544996061,7.099014393,7.792204125,7.883764856,7.099014393,7.099014393,7.844408782,7.121975209,7.099014393,7.293530466,7.099014393,7.099014393,8.164034112,7.099014393,7.136791874,7.099014393,8.00447258,8.062244863,7.099014393,7.476379781,7.359493762,7.099014393,8.224012039,7.099014393,7.099014393,7.099014393,7.64135499,7.558563199,7.702445072,7.156280239,7.243777034,7.099014393,7.099014393,7.164343785,8.361918752,7.099014393,7.103565837,7.099014393,7.099014393,7.099014393,8.370079347,7.994977663,7.52438485,8.059673942,8.086983207,7.687633261,7.099014393,7.543828116,7.620206328,7.179600911,7.654509521,7.099014393,7.69509629,7.379040569,7.33193028,7.517314769,7.18457254,7.120942105,7.099014393,7.099014393,7.099014393,7.777463251,7.840867247,7.920473107,8.069358567,7.099014393,7.099014393,7.629476394,7.099014393,7.727731234,7.696704371,7.271941506,7.099014393,7.210839448,7.099014393,7.099014393,7.099014393,7.623128311,8.078675676,7.099014393,7.099014393,7.971293247
RAB26,7.636170658,7.295236231,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.21197637,7.099014393,7.317799211,7.099014393,7.565041507,7.099014393,7.099014393,7.099014393,7.143812206,7.099014393,7.099014393,7.099014393,7.099014393,7.706418859,7.82234264,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.912502041,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.476792448,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.236533146,7.099014393,7.099014393,7.099014393,7.309659146,7.099014393,7.099014393,7.206225176,7.099014393,7.099014393,7.099014393,7.099014393,7.629377286,7.099014393,7.099014393,7.261308289,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393
SPDL1,7.141004989,7.711565428,7.694258028,7.870021481,7.901185095,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.334308613,7.724575115,7.099014393,7.593038437,7.099014393,7.949414999,7.190082616,7.141345553,7.099014393,7.297016719,7.119625451,7.099014393,7.099014393,7.099014393,7.099014393,8.02988301,8.092125302,7.099014393,7.099014393,7.384993586,7.099014393,7.723509207,7.69074928,7.099014393,7.099014393,7.099014393,7.172936525,7.099014393,8.182877502,7.099014393,7.099014393,8.417779261,7.099014393,7.099014393,7.099014393,7.131702799,7.18543308,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.548600691,7.46321336,7.099014393,7.645563124,7.903746945,7.099014393,7.099014393,7.099014393,7.694989975,7.099014393,7.890384368,7.534581369,7.099014393,7.177970873,7.099014393,7.099014393,7.502966082,7.247969632,7.638236875,7.099014393,7.33657819,7.099014393,7.410310703,7.751340672,7.519088481,7.099014393,7.099014393,8.046861139,7.099014393,7.447688549,7.512388413,8.026134671,7.099014393,7.099014393,7.227388182,7.244643214,7.618894211,7.911782385,7.780947104,7.759040144,7.615883994,7.099014393,7.099014393,7.682852495,7.099014393,7.099014393,7.099014393,7.099014393,7.345393048,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.058488049,7.099014393,7.099014393
